Id,TargetWord,Meaning,TargetLanguageId,MeaningLanguageId,NextReviewDate,hasOrdNetMeaning,hasSound,IsAmbiguous,NofSpace,WrittenByMe,IsMovieSubtitle,StartTime,EndTime,MovieName,UserId
22118,Må guderne velsigne dig,May the gods bless you,1,2,2016-03-24 19:19:53.880,NULL,NULL,NULL,3,NULL,1,00:00:31.4560000,00:00:33.5200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22119,Der er kun ét sted for et dyr uden ære,There is but one place for an animal without honor,1,2,2016-03-17 12:46:20.153,NULL,NULL,NULL,9,NULL,1,00:00:35.8620000,00:00:39.1900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22120,bærer,bearing,1,2,2016-04-14 10:29:49.873,NULL,NULL,NULL,0,0,1,00:00:43.3020000,00:00:45.6000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22121,Skulle sætte dig på vej til efteråret Spartacus,Should set you upon path to the fall of Spartacus,1,2,2016-02-23 19:03:44.423,NULL,NULL,NULL,7,NULL,1,00:00:45.6710000,00:00:49.2300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22122,Sync og korrektioner ved n17t01 www addic7ed com,Sync and corrections by n17t01 www addic7ed com,1,2,2016-02-23 19:04:11.447,NULL,NULL,NULL,7,NULL,1,00:00:51.9610000,00:00:56.4000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22123,Berolige din forpulede brægen,Quiet your fucking bleating,1,2,2016-03-24 19:21:27.163,NULL,NULL,NULL,3,NULL,1,00:01:19.6360000,00:01:22.8300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22124,Stadig selv,Still yourself,1,2,2016-03-23 10:58:25.777,NULL,NULL,NULL,1,NULL,1,00:01:22.9060000,00:01:25.7000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22125,Dette hvordan du kom til minen,This how you came for the mine,1,2,2016-03-27 10:02:13.913,NULL,NULL,NULL,5,NULL,1,00:01:25.7740000,00:01:27.3700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22126,Ved ikke at ænse skide kommando,By not heeding fucking command,1,2,2016-03-26 14:35:24.577,NULL,NULL,NULL,5,NULL,1,00:01:27.4420000,00:01:31.3100000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22127,Se jer selv fri,See yourselves free,1,2,2016-03-24 19:21:35.333,NULL,NULL,NULL,3,NULL,1,00:01:46.9560000,00:01:48.4900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22128,Du favorisere klog strategi,You favor clever strategy,1,2,2016-03-24 19:22:10.613,NULL,NULL,NULL,3,NULL,1,00:02:26.4270000,00:02:28.2900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22129,Fuck mand bagfra,Fuck the man from behind,1,2,2016-03-24 12:50:12.637,NULL,NULL,NULL,2,NULL,1,00:02:28.3620000,00:02:30.1900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22130,En god start på dagen,A good start to the day,1,2,2016-03-19 22:17:48.873,NULL,NULL,NULL,4,NULL,1,00:02:37.5050000,00:02:39.1300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22131,jeg ville se det bygget på,I would see it built upon,1,2,2016-03-27 10:17:28.800,NULL,NULL,NULL,5,NULL,1,00:02:39.2070000,00:02:40.5000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22132,jeg søger en kvinde ved navn Naevia,I seek a woman named Naevia,1,2,2016-03-08 05:19:47.763,NULL,NULL,NULL,6,NULL,1,00:02:41.6420000,00:02:45.6700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22133,Hun blev kastet ud fra House af Batiatus før dets fald,She was cast out from the House of Batiatus before its fall,1,2,2016-03-17 12:47:05.857,NULL,NULL,NULL,10,NULL,1,00:02:45.7460000,00:02:49.8800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22134,Batiatus,Batiatus,1,2,2114-10-30 20:55:24.417,NULL,NULL,NULL,0,0,1,00:02:49.9490000,00:02:52.2800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22135,Du er Spartacus,You are Spartacus,1,2,2016-03-24 12:50:20.030,NULL,NULL,NULL,2,NULL,1,00:02:52.3510000,00:02:54.8500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22136,jeg Crixus,I am Crixus,1,2,2016-04-09 12:49:55.557,NULL,NULL,NULL,1,NULL,1,00:02:54.9200000,00:02:56.8800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22137,Spartacus står narren ved siden af ​​mig,Spartacus stands the fool beside me,1,2,2016-03-08 05:21:27.743,NULL,NULL,NULL,6,NULL,1,00:02:56.9550000,00:03:01.4200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22138,Kvinden han søger er af sjælden skønhed,The woman he seeks is of rare beauty,1,2,2016-03-08 05:23:07.773,NULL,NULL,NULL,6,NULL,1,00:03:01.4910000,00:03:03.4900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22139,Mærket af hendes Domina på ryggen,The mark of her domina upon her back,1,2,2016-03-26 14:35:38.360,NULL,NULL,NULL,5,NULL,1,00:03:03.5600000,00:03:05.4900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22140,Hun blev udført,She was carried,1,2,2016-03-24 12:53:05.397,NULL,NULL,NULL,2,NULL,1,00:03:05.5620000,00:03:06.6200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22141,Spartacus fortæller et sværd bliver lettere i tid,Spartacus tells a sword becomes lighter in time,1,2,2016-02-23 19:09:31.370,NULL,NULL,NULL,7,NULL,1,00:03:06.6960000,00:03:08.7900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22142,Det er en tung ting at røve en mand livet,It is a heavy thing to rob a man of life,1,2,2016-03-17 12:49:16.973,NULL,NULL,NULL,9,NULL,1,00:03:08.8650000,00:03:12.2600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22143,Mindre således at en romersk lort,Less so that of a Roman shit,1,2,2016-03-27 10:03:41.387,NULL,NULL,NULL,5,NULL,1,00:03:12.3360000,00:03:14.7700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22144,Bo tæt ved,Stay close by,1,2,2016-03-24 12:53:28.207,NULL,NULL,NULL,2,NULL,1,00:03:14.8380000,00:03:16.1000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22145,jeg vil hjælpe skulder vægt indtil vi kan,I will help shoulder weight until we can,1,2,2016-02-23 19:09:55.257,NULL,NULL,NULL,7,NULL,1,00:03:16.1720000,00:03:17.8000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22146,Pigen,The girl,1,2,2016-03-02 19:19:53.897,NULL,NULL,NULL,0,NULL,1,00:03:19.4420000,00:03:20.6400000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22147,til,to,1,2,2114-09-15 10:32:39.290,NULL,NULL,NULL,0,0,1,00:03:20.7100000,00:03:21.6700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22148,Hendes skæbne,Her fate,1,2,2016-03-15 11:34:51.933,NULL,NULL,NULL,1,NULL,1,00:03:21.7440000,00:03:22.8100000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22149,kendt for mig,known to me,1,2,2016-03-24 12:54:20.107,NULL,NULL,NULL,2,NULL,1,00:03:22.8780000,00:03:24.0100000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22150,Tal det så,Speak it then,1,2,2016-03-24 12:54:51.500,NULL,NULL,NULL,2,NULL,1,00:03:24.0790000,00:03:25.4400000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22151,Spar en hest  og mit liv,Spare a horse  and my life,1,2,2016-03-08 05:24:47.753,NULL,NULL,NULL,6,NULL,1,00:03:25.5140000,00:03:28.1800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22153,Men ikke min sag Vi vil finde hende,Yet not my cause We will find her,1,2,2016-02-23 19:11:04.377,NULL,NULL,NULL,7,NULL,1,00:03:30.3180000,00:03:32.1500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22154,Ord  du har talt mange gange,Words you have spoken many times,1,2,2016-03-08 05:26:27.753,NULL,NULL,NULL,6,NULL,1,00:03:32.2200000,00:03:33.3800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22155,Stadig ignoreret af guderne,Still ignored by the gods,1,2,2016-03-24 19:23:48.600,NULL,NULL,NULL,3,NULL,1,00:03:33.4540000,00:03:35.1500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22156,Manden han talte om din kvinde,The man he spoke of your woman,1,2,2016-03-26 14:35:48.923,NULL,NULL,NULL,5,NULL,1,00:03:41.3610000,00:03:43.4900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22157,Hvad sagde han,What did he say,1,2,2016-03-24 12:56:20.943,NULL,NULL,NULL,2,NULL,1,00:03:43.5630000,00:03:45.4900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22158,Find skide stemme,Find fucking voice,1,2,2016-03-24 12:57:07.707,NULL,NULL,NULL,2,NULL,1,00:03:45.5650000,00:03:46.9300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22160,Naevia er død,Naevia is dead,1,2,2016-03-24 12:57:58.117,NULL,NULL,NULL,2,NULL,1,00:03:51.3040000,00:03:52.7700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22161,jeg kan ikke tro hun er væk, I cannot believe she is gone ,1,2,2016-03-17 12:50:49.497,NULL,NULL,NULL,6,NULL,1,00:04:09.0210000,00:04:11.1500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22162,Guderne igen vende sig fra der er mest værdig til velsignelse,The gods again turn from those most worthy of blessing,1,2,2016-03-17 12:55:39.933,NULL,NULL,NULL,10,NULL,1,00:04:11.2230000,00:04:14.4900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22163,jeg holder ingen kærlighed til manden,I hold no love for the man,1,2,2016-03-27 23:56:46.343,NULL,NULL,NULL,5,NULL,1,00:04:35.3800000,00:04:38.0400000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22164,Alligevel tårer hjerte at se ham så,Yet it tears heart to see him so,1,2,2016-03-08 05:28:07.763,NULL,NULL,NULL,6,NULL,1,00:04:38.1150000,00:04:39.6800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22165,Hvordan kunne hun mødes med hende ende,How did she meet her end,1,2,2016-03-08 05:29:47.770,NULL,NULL,NULL,6,NULL,1,00:04:43.2880000,00:04:45.0200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22166,Naevia blev sat til vogn til Lucania,Naevia was put to cart for Lucania,1,2,2016-03-08 05:31:27.753,NULL,NULL,NULL,6,NULL,1,00:04:45.0890000,00:04:47.6500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22167,have tjent formålet for Batiatus  ambition,having served purpose for Batiatus  ambition,1,2,2016-03-15 22:38:01.247,NULL,NULL,NULL,6,NULL,1,00:04:47.7250000,00:04:49.9600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22168,Hun omkom i minerne,She perished in the mines,1,2,2016-03-24 19:24:47.933,NULL,NULL,NULL,3,NULL,1,00:04:50.0280000,00:04:51.7600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22169,Hun gav liv i passage,She gave life in passage,1,2,2016-03-16 14:54:06.333,NULL,NULL,NULL,4,NULL,1,00:04:51.8290000,00:04:54.2600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22170,fra afholdt skader af mishandling,from injuries borne of mistreatment,1,2,2016-03-16 18:37:14.673,NULL,NULL,NULL,4,NULL,1,00:04:54.3310000,00:04:57.0600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22171,Døden en venlighed dengang,Death a kindness then,1,2,2016-03-24 19:25:09.950,NULL,NULL,NULL,3,NULL,1,00:04:57.1340000,00:04:59.2600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22172,at blive sparet en sådan skæbne, to be spared such a fate ,1,2,2016-03-17 12:56:34.393,NULL,NULL,NULL,5,NULL,1,00:04:59.3360000,00:05:01.9700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22173,Venlighed kun taget en,Kindness only to the one taken,1,2,2016-03-24 19:25:21.627,NULL,NULL,NULL,3,NULL,1,00:05:02.0380000,00:05:03.9000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22174,Manden endnu står stum,The man yet stands mute,1,2,2016-03-24 19:26:30.267,NULL,NULL,NULL,3,NULL,1,00:05:14.6850000,00:05:16.4500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22175,Dette er  hvad du ville tilbyde mig,This is what you would offer me,1,2,2016-02-23 19:11:17.733,NULL,NULL,NULL,7,NULL,1,00:05:16.5190000,00:05:17.8200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22176,at vinde fordel,to gain favor,1,2,2016-03-24 12:59:34.527,NULL,NULL,NULL,2,NULL,1,00:05:17.8870000,00:05:19.4500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22177,En statue  der bløder,A statue that bleeds,1,2,2016-03-16 18:37:20.153,NULL,NULL,NULL,4,NULL,1,00:05:19.5220000,00:05:22.2500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22178,Oenomaus mener selv en mand af ære,Oenomaus believes himself a man of honor,1,2,2016-03-15 22:39:41.357,NULL,NULL,NULL,6,NULL,1,00:05:22.3240000,00:05:24.4200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22179,Smerter alene vil ikke flytte ham til at forråde sine brødre,Pain alone will not move him to betray his brothers,1,2,2016-03-17 17:04:19.027,NULL,NULL,NULL,10,NULL,1,00:05:24.4940000,00:05:27.5600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22181,Overgivet til mine hænder,Given over to my hands,1,2,2016-03-24 19:28:08.617,NULL,NULL,NULL,3,NULL,1,00:05:29.5670000,00:05:30.8000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22182,Åh tror ikke jeg har glemt, Oh do not think I ve forgotten ,1,2,2016-03-17 21:30:24.883,NULL,NULL,NULL,5,NULL,1,00:05:30.8680000,00:05:31.9600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22183,hvad dine hænder er i stand til  slave,what your hands are capable of  slave,1,2,2016-03-27 14:02:53.110,NULL,NULL,NULL,8,NULL,1,00:05:32.0360000,00:05:34.9300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22184,Eller hvordan de hjalp Batiatus i tethering mig til dette hus,Or how they aided Batiatus in tethering me to this house,1,2,2016-03-27 14:06:47.133,NULL,NULL,NULL,10,NULL,1,00:05:36.3740000,00:05:40.7700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22185,Men jeg gjorde  som min Dominus befalet,I but did as my dominus commanded,1,2,2016-02-23 19:11:26.203,NULL,NULL,NULL,7,NULL,1,00:05:40.8460000,00:05:43.5800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22186,fraværende tanken om afslag,absent thought of refusal,1,2,2016-04-09 19:31:29.377,NULL,NULL,NULL,3,NULL,1,00:05:43.6490000,00:05:45.9800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22187,Da jeg ville trofast servicere dig nu,As I would faithfully serve you now,1,2,2016-03-19 22:43:06.310,NULL,NULL,NULL,6,NULL,1,00:05:46.0510000,00:05:47.6500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22188,i at se Spartacus bragt til sin afslutning,in seeing Spartacus brought to his end,1,2,2016-02-23 19:11:52.607,NULL,NULL,NULL,7,NULL,1,00:05:47.7200000,00:05:49.8500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22189,Du taler om loyaliteter,You speak of loyalties,1,2,2016-03-29 14:09:28.270,NULL,NULL,NULL,3,0,1,00:05:49.9220000,00:05:51.7200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22190,Men mærket af Batiatus,Yet the mark of Batiatus,1,2,2016-03-24 19:33:09.373,NULL,NULL,NULL,3,NULL,1,00:05:51.7900000,00:05:53.2200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22191,bringer troskab på spørgsmål,brings allegiance to question,1,2,2016-03-24 19:34:49.387,NULL,NULL,NULL,3,NULL,1,00:05:53.2910000,00:05:54.9200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22192,En skimmel på kød,A blight upon flesh,1,2,2016-03-24 19:36:28.620,NULL,NULL,NULL,3,NULL,1,00:05:58.4630000,00:06:00.2900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22193,Forever nar mere ædle hensigter,Forever mocking more noble intentions,1,2,2016-03-19 22:18:23.903,NULL,NULL,NULL,4,NULL,1,00:06:00.3640000,00:06:03.3300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22194,Bevis dem,Prove them,1,2,2016-03-24 08:35:55.453,NULL,NULL,NULL,1,NULL,1,00:06:03.4010000,00:06:04.9300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22195,Og lever for at se om du er af yderligere brug,And live to see if you are of further use,1,2,2016-03-27 14:10:00.497,NULL,NULL,NULL,10,0,1,00:06:07.8050000,00:06:09.9400000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22196,Din vilje,Your will,1,2,2016-03-24 08:42:40.567,NULL,NULL,NULL,1,NULL,1,00:06:20.5850000,00:06:22.0800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22197,Mine hænder,My hands,1,2,2016-03-24 08:46:50.533,NULL,NULL,NULL,1,NULL,1,00:06:23.0880000,00:06:24.3200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22198,Du skal være tålmodig,You must be patient,1,2,2016-03-29 14:13:37.283,NULL,NULL,NULL,3,0,1,00:06:37.7680000,00:06:39.3300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22199,Guderne ville ikke leverer Oenomaus,The gods would not deliver Oenomaus,1,2,2016-03-19 22:19:13.833,NULL,NULL,NULL,4,NULL,1,00:06:39.4030000,00:06:40.5700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22200,kun at håne os med sin tavshed,only to mock us with his silence,1,2,2016-03-15 22:44:46.383,NULL,NULL,NULL,6,NULL,1,00:06:40.6380000,00:06:41.9000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22201,Summen af ​​min tvivl ikke ligger med guderne alene,The sum of my doubt does not lie with the gods alone,1,2,2016-03-29 23:46:55.967,NULL,NULL,NULL,8,NULL,1,00:06:41.9720000,00:06:45.1400000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22202,Det er ligeligt fordelt med deres messenger,It s equally shared with their messenger,1,2,2016-03-15 22:46:26.363,NULL,NULL,NULL,6,NULL,1,00:06:45.2100000,00:06:47.4700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22203,Ah  Her er vores mand,Ah  Here is our man,1,2,2016-03-27 09:13:48.940,NULL,NULL,NULL,5,NULL,1,00:06:52.4520000,00:06:55.0500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22204,Høflig til sidst anerkender vores tilstedeværelse,Courteous to finally acknowledge our presence,1,2,2016-03-27 10:07:00.940,NULL,NULL,NULL,5,NULL,1,00:06:55.1220000,00:06:57.0200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22205,Undskyldninger  jeg var uvidende din ankomst,Apologies  I was unaware of your arrival,1,2,2016-03-15 22:48:06.457,NULL,NULL,NULL,6,NULL,1,00:06:57.0900000,00:06:59.6500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22206,Fejlen er min,The fault is mine,1,2,2016-03-24 13:00:00.690,NULL,NULL,NULL,2,NULL,1,00:06:59.7270000,00:07:01.4900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22207,Mellem glad genforening med far,Between happy reunion with father,1,2,2016-03-16 18:37:56.500,NULL,NULL,NULL,4,NULL,1,00:07:01.5620000,00:07:04.2600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22208,og sejler Varinius nyheder i Rom,and plying Varinius for news of Rome,1,2,2016-03-27 10:01:51.973,NULL,NULL,NULL,5,NULL,1,00:07:04.3320000,00:07:07.2600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22209,Er det Lanista kone,Is this the Lanista s wife,1,2,2016-03-24 19:41:38.613,NULL,NULL,NULL,3,NULL,1,00:07:07.3350000,00:07:09.5300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22210,Den ene de hvisker af i gaderne,The one they whisper of in the streets,1,2,2016-03-15 22:49:46.247,NULL,NULL,NULL,6,NULL,1,00:07:09.6030000,00:07:12.1000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22211,Lucretia,Lucretia,1,2,2016-12-25 11:28:06.860,NULL,NULL,NULL,0,NULL,1,00:07:12.1730000,00:07:14.6700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22212,At finde dig i live,To find you alive,1,2,2016-04-09 20:37:16.990,NULL,NULL,NULL,4,NULL,1,00:07:14.7420000,00:07:16.4100000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22213,Det er en velsignelse fra Olympus,It s a blessing from Olympus,1,2,2016-03-27 10:17:37.333,NULL,NULL,NULL,5,NULL,1,00:07:16.4780000,00:07:18.1100000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22214,jeg men ydmyg instrument,I am but its humble instrument,1,2,2016-03-24 20:03:23.373,NULL,NULL,NULL,3,NULL,1,00:07:18.1800000,00:07:20.7400000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22215,Du er alt for beskedne,You are overly modest,1,2,2016-03-19 22:20:03.843,NULL,NULL,NULL,4,NULL,1,00:07:20.8160000,00:07:22.6500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22216,At have overlevet sådanne rædsler,To have survived such horrors,1,2,2016-03-19 22:20:54.073,NULL,NULL,NULL,4,NULL,1,00:07:22.7180000,00:07:23.9500000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22217,jupiter selv skal har noteret dit værd,Jupiter himself must have taken note of your worth,1,2,2016-03-15 22:51:26.333,NULL,NULL,NULL,6,NULL,1,00:07:24.0190000,00:07:26.8800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22218,Varinius kommer at præsentere spil,Varinius comes to present games,1,2,2016-03-16 18:38:08.420,NULL,NULL,NULL,4,NULL,1,00:07:29.2920000,00:07:31.3900000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22219,To uger med blod og sport,Two weeks of blood and sport,1,2,2016-03-27 10:07:08.420,NULL,NULL,NULL,5,NULL,1,00:07:32.7630000,00:07:34.8300000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22220,At flytte byen fra tunge tænkte på Spartacus,To move the city from heavy thought of Spartacus,1,2,2016-02-23 19:12:30.397,NULL,NULL,NULL,7,NULL,1,00:07:34.8980000,00:07:37.7600000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22221,endnu utæmmet,yet untamed,1,2,2016-03-24 08:51:00.500,NULL,NULL,NULL,1,NULL,1,00:07:37.8350000,00:07:39.3000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22222,Det skal være herlig skue,It shall be glorious spectacle,1,2,2016-03-18 13:27:38.370,NULL,NULL,NULL,4,NULL,1,00:07:39.3700000,00:07:42.4400000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22223,gøres mere  så ved dine mænd,made more so by your men,1,2,2016-03-15 22:53:06.337,NULL,NULL,NULL,6,NULL,1,00:07:42.5070000,00:07:43.6000000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22224,præsenteres i åbningen fest,presented in opening celebration,1,2,2016-03-24 20:04:13.350,NULL,NULL,NULL,3,NULL,1,00:07:43.6750000,00:07:45.6400000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22225,Synet af dem sammen,The sight of them coupled,1,2,2016-03-24 20:05:03.427,NULL,NULL,NULL,3,NULL,1,00:07:45.7100000,00:07:47.7100000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22226,med Lucretia i pulvinus,with Lucretia in the pulvinus,1,2,2016-03-24 20:05:33.980,NULL,NULL,NULL,3,NULL,1,00:07:47.7790000,00:07:49.5700000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22227,skal bidrage til ro   borgerne,shall help calm  the citizenry,1,2,2016-03-31 23:50:24.007,NULL,NULL,NULL,11,0,1,00:07:49.6470000,00:07:51.6100000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22228,En ære jeg ville gerne tvinge,An honor I would happily oblige,1,2,2016-03-27 22:31:21.640,NULL,NULL,NULL,5,NULL,1,00:07:51.6820000,00:07:56.1800000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
22229,var de ikke på anden måde besat i syd,were they not otherwise occupied in the south,1,2,2016-03-29 23:52:16.813,NULL,NULL,NULL,8,NULL,1,00:07:56.2530000,00:07:59.1200000,Spartacus/2_3/,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
